# {"t_start": 1682658376.194439, "env_id": "Craft-single-M1-v0"} 
r,l,t
5.0,1000,27.33322
230.0,1000,27.406643
0.0,1000,27.472924
286.0,1000,27.543739
0.0,1000,27.614828
0.0,1000,27.684741
316.0,1000,27.75225
263.0,1000,27.822633
228.0,1000,27.889523
259.0,1000,27.960666
3.0,1000,28.029819
227.0,1000,28.098962
267.0,1000,28.17364
242.0,1000,28.244039
357.0,1000,28.313255
208.0,1000,28.383343
402.0,1000,28.454005
0.0,1000,28.527001
302.0,1000,28.595596
80.0,1000,28.668156
0.0,1000,28.743861
216.0,1000,28.816481
0.0,1000,28.890759
198.0,1000,28.967572
86.0,1000,29.043391
151.0,1000,29.120937
278.0,1000,29.194416
115.0,1000,29.26802
337.0,1000,29.33545
182.0,1000,29.400826
0.0,1000,29.471084
228.0,1000,29.544948
151.0,1000,29.611188
241.0,1000,29.680555
14.0,1000,29.750635
0.0,1000,29.822623
74.0,1000,29.89234
285.0,1000,29.96165
23.0,1000,30.033012
277.0,1000,30.099975
0.0,1000,30.16777
0.0,1000,30.237276
2.0,1000,30.303044
73.0,1000,30.370087
155.0,1000,30.442734
252.0,1000,30.511888
0.0,1000,30.582473
363.0,1000,30.650927
160.0,1000,30.720925
213.0,1000,30.793108
251.0,1000,30.865343
177.0,1000,30.933268
181.0,1000,31.004454
38.0,1000,31.071189
398.0,1000,31.142294
343.0,1000,31.214541
2.0,1000,31.286097
318.0,1000,31.355853
312.0,1000,31.428957
0.0,1000,31.498482
2.0,1000,31.568697
0.0,1000,31.64068
286.0,1000,31.711308
28.0,1000,31.78311
202.0,1000,31.849804
127.0,1000,31.921743
319.0,1000,31.992393
146.0,1000,32.063068
0.0,1000,32.134853
10.0,1000,32.204439
294.0,1000,32.27639
2.0,1000,32.348088
2.0,1000,32.418012
331.0,1000,32.489668
336.0,1000,32.559814
303.0,1000,32.629264
370.0,1000,32.698285
0.0,1000,32.777474
256.0,1000,32.844473
132.0,1000,32.914033
292.0,1000,32.981824
60.0,1000,33.047705
2.0,1000,33.116119
0.0,1000,33.187148
139.0,1000,33.254068
234.0,1000,33.322887
224.0,1000,33.390302
0.0,1000,33.462368
201.0,1000,33.533461
310.0,1000,33.605509
277.0,1000,33.676412
185.0,1000,33.752534
301.0,1000,33.85429
0.0,1000,33.930902
0.0,1000,33.999897
0.0,1000,34.071515
34.0,1000,34.148678
289.0,1000,34.221348
221.0,1000,34.299153
263.0,1000,34.368656
287.0,1000,34.440024
2.0,1000,34.514552
131.0,1000,34.585983
0.0,1000,34.658708
0.0,1000,34.748015
302.0,1000,34.831051
321.0,1000,34.913273
335.0,1000,34.994536
302.0,1000,35.066656
258.0,1000,35.138766
318.0,1000,35.213826
2.0,1000,35.288014
80.0,1000,35.361042
232.0,1000,35.439911
0.0,1000,35.512858
262.0,1000,35.582727
174.0,1000,35.654129
238.0,1000,35.729361
132.0,1000,35.804779
117.0,1000,35.88439
2.0,1000,35.95645
329.0,1000,36.034645
295.0,1000,36.119011
0.0,1000,36.20465
349.0,1000,36.287127
2.0,1000,36.36751
2.0,1000,36.439325
213.0,1000,36.513857
251.0,1000,36.588152
164.0,1000,36.661272
276.0,1000,36.732681
197.0,1000,36.805073
