# {"t_start": 1682566431.178517, "env_id": "Craft-single-M1-v0"} 
r,l,t
209.0,1000,17.167436
243.0,1000,17.209816
256.0,1000,17.251858
171.0,1000,17.293896
312.0,1000,17.335933
383.0,1000,17.378071
296.0,1000,17.420352
294.0,1000,17.462379
394.0,1000,17.504605
199.0,1000,17.546696
0.0,1000,17.588733
386.0,1000,17.63106
369.0,1000,17.673355
334.0,1000,17.715492
321.0,1000,17.757562
333.0,1000,17.79933
201.0,1000,17.841313
306.0,1000,17.883307
329.0,1000,17.92555
361.0,1000,17.967728
238.0,1000,18.009765
325.0,1000,18.051977
315.0,1000,18.094245
104.0,1000,18.136338
179.0,1000,18.178429
324.0,1000,18.220619
213.0,1000,18.262675
380.0,1000,18.304765
257.0,1000,18.34703
0.0,1000,18.388704
285.0,1000,18.430821
54.0,1000,18.473255
318.0,1000,18.515341
0.0,1000,18.557564
229.0,1000,18.599601
356.0,1000,18.64168
232.0,1000,18.683968
353.0,1000,18.726178
170.0,1000,18.768195
308.0,1000,18.810121
166.0,1000,18.85229
365.0,1000,18.894553
301.0,1000,18.936793
216.0,1000,18.978933
354.0,1000,19.020925
0.0,1000,19.062886
190.0,1000,19.104905
294.0,1000,19.147332
237.0,1000,19.189714
311.0,1000,19.232002
87.0,1000,19.27439
266.0,1000,19.316729
289.0,1000,19.359094
363.0,1000,19.401309
351.0,1000,19.443555
1.0,1000,19.48562
339.0,1000,19.527917
301.0,1000,19.57008
354.0,1000,19.612194
279.0,1000,19.654166
366.0,1000,19.696247
0.0,1000,19.738636
113.0,1000,19.780587
375.0,1000,19.822529
410.0,1000,19.864452
189.0,1000,19.90674
315.0,1000,19.948875
0.0,1000,19.990928
255.0,1000,20.03284
313.0,1000,20.07479
342.0,1000,20.116789
378.0,1000,20.159168
361.0,1000,20.201398
345.0,1000,20.243454
352.0,1000,20.285609
345.0,1000,20.327848
164.0,1000,20.370034
394.0,1000,20.412253
385.0,1000,20.454566
379.0,1000,20.496745
272.0,1000,20.53888
308.0,1000,20.581203
360.0,1000,20.623524
407.0,1000,20.665688
0.0,1000,20.707906
362.0,1000,20.750066
293.0,1000,20.792098
360.0,1000,20.834146
300.0,1000,20.876145
1.0,1000,20.918334
306.0,1000,20.960628
265.0,1000,21.002739
269.0,1000,21.044731
